date,Rat_education_Jeanne,Rat_education_Donnell,Rat_education_Matt,Rat_education_Alyson,Rat_education_Willy,Rat_education_Susana,Rat_public_Maxine,Rat_lodging_Lucille,Rat_office_Ashlee,Rat_education_Cinthia,Rat_education_Dianne,Rat_office_Chris,Rat_public_Lea,Rat_education_Gricelda,Rat_lodging_Lakisha
2017-09-29 07:00:00,58.55,21.88,83.3,9.27,64.88,1.4,48.9,0.08,12.45,24.81,115.48,1116.18,85.02,30.56,0.36
2017-09-29 08:00:00,61.14,21.88,83.3,9.27,64.15,1.4,48.9,0.08,12.45,24.81,115.48,1180.8,85.02,43.3,0.36
2017-09-29 09:00:00,65.11,21.88,83.3,9.27,50.07,1.4,48.9,0.08,12.45,24.81,115.48,1207.8,85.02,54.77,0.36
2017-09-29 10:00:00,69.67,21.88,83.3,9.27,30.64,1.4,48.9,0.08,12.45,24.81,115.48,1234.2,85.02,49.34,0.36
2017-09-29 11:00:00,69.74,21.88,83.3,9.27,20.66,1.4,48.9,0.08,12.45,24.81,115.48,1227.6,85.02,51.02,0.04
2017-09-29 12:00:00,70.34,21.88,83.3,9.27,10.59,1.4,48.9,0.08,12.45,24.81,115.48,1208.52,85.02,50.17,0.04
2017-09-29 13:00:00,69.24,21.88,83.3,9.27,5.78,1.4,48.9,0.08,12.45,24.81,115.48,1210.38,85.02,45.92,0.04
2017-09-29 14:00:00,63.21,21.88,83.3,9.27,15.21,1.4,48.9,0.08,12.45,24.81,115.48,1195.14,85.02,43.55,0.04
2017-09-29 15:00:00,59.98,21.88,83.3,9.27,32.88,1.4,48.9,0.08,12.45,24.81,115.48,1176.84,85.02,46.01,0.12
2017-09-29 16:00:00,55.23,21.88,83.3,9.27,36.69,1.4,48.9,0.08,12.45,24.81,115.48,1147.86,85.02,42.05,0.2
2017-09-29 17:00:00,47.93,21.88,83.3,9.27,54.62,1.4,48.9,0.08,12.45,24.81,115.48,1119.36,85.02,37.0,0.12
2017-09-29 18:00:00,44.39,21.88,83.3,9.27,60.68,1.4,48.9,0.08,12.45,17.06,115.48,1093.08,85.02,35.78,0.12
2017-09-29 19:00:00,42.92,21.88,83.3,9.27,61.22,1.4,48.9,0.08,12.45,32.37,115.48,1068.48,85.02,29.76,0.12
2017-09-29 20:00:00,42.57,21.88,83.3,9.27,59.85,1.4,48.9,0.08,12.45,32.6,115.48,1042.8,85.02,27.65,0.12
2017-09-29 21:00:00,42.04,21.88,83.3,9.27,58.59,1.4,48.9,0.08,12.45,24.76,115.48,1014.42,85.02,27.12,0.12
2017-09-29 22:00:00,42.3,21.88,83.3,9.27,58.61,1.4,48.9,0.08,12.45,24.76,115.48,1003.38,85.02,27.39,0.12
2017-09-29 23:00:00,41.68,21.88,83.3,9.27,58.88,1.4,48.9,0.08,12.45,24.76,115.48,996.66,85.02,28.78,0.12
2017-09-30 00:00:00,41.65,21.88,83.3,9.27,58.65,1.4,48.9,0.08,12.45,24.76,115.48,996.78,85.02,26.15,0.12
2017-09-30 01:00:00,40.57,21.88,83.3,9.27,58.13,1.4,48.9,0.08,12.45,24.76,115.48,1002.24,85.02,26.17,0.12
2017-09-30 02:00:00,40.8,21.88,83.3,9.27,59.38,1.4,48.9,0.08,12.45,24.76,115.48,1005.12,85.02,26.06,0.12
2017-09-30 03:00:00,40.47,21.88,83.3,9.27,58.65,1.4,48.9,0.08,12.45,24.76,115.48,1008.06,85.02,24.97,0.12
2017-09-30 04:00:00,40.65,21.88,83.3,9.27,58.21,1.4,48.9,0.08,12.45,24.76,115.48,1014.24,85.02,24.9,0.12
2017-09-30 05:00:00,40.4,21.88,83.3,9.27,58.59,1.4,48.9,0.08,12.45,24.76,115.48,1052.7,85.02,24.46,0.12
2017-09-30 06:00:00,39.4,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,24.76,115.48,1059.66,85.02,23.66,0.12
2017-09-30 07:00:00,38.59,21.88,83.3,9.27,50.11,1.4,48.9,0.08,12.45,24.76,115.48,1074.3,85.02,23.26,0.12
2017-09-30 08:00:00,41.03,21.88,83.3,9.27,24.24,1.4,48.9,0.08,12.45,24.76,115.48,1093.92,85.02,22.32,0.12
2017-09-30 09:00:00,41.29,21.88,83.3,9.27,3.13,1.4,48.9,0.08,12.45,24.76,115.48,1106.64,85.02,23.42,0.08
2017-09-30 10:00:00,42.64,21.88,83.3,9.27,6.46,1.4,48.9,0.08,12.45,24.76,115.48,1103.82,85.02,25.36,0.28
2017-09-30 11:00:00,42.99,21.88,83.3,9.27,5.94,1.4,48.9,0.08,12.45,24.76,115.48,1125.36,85.02,23.1,0.36
2017-09-30 12:00:00,41.44,21.88,83.3,9.27,19.66,1.4,48.9,0.08,12.45,24.76,115.48,1128.12,85.02,23.88,0.48
2017-09-30 13:00:00,41.49,21.88,83.3,9.27,14.25,1.4,48.9,0.08,12.45,24.76,115.48,1159.02,85.02,23.11,1.04
2017-09-30 14:00:00,43.38,21.88,83.3,9.27,17.74,1.4,48.9,0.08,12.45,24.76,115.48,1156.38,85.02,23.54,0.36
2017-09-30 15:00:00,44.03,21.88,83.3,9.27,15.14,1.4,48.9,0.08,12.45,24.76,115.48,1140.84,85.02,26.37,0.36
2017-09-30 16:00:00,42.88,21.88,83.3,9.27,25.57,1.4,48.9,0.08,12.45,24.76,115.48,1087.02,85.02,24.98,0.52
2017-09-30 17:00:00,41.68,21.88,83.3,9.27,40.02,1.4,48.9,0.08,12.45,24.76,115.48,1045.68,85.02,23.93,0.24
2017-09-30 18:00:00,40.5,21.88,83.3,9.27,51.46,1.4,48.9,0.08,12.45,18.37,115.48,1027.02,85.02,24.18,0.12
2017-09-30 19:00:00,40.2,21.88,83.3,9.27,57.33,1.4,48.9,0.08,12.45,31.36,115.48,999.18,85.02,22.41,0.12
2017-09-30 20:00:00,39.1,21.88,83.3,9.27,57.87,1.4,48.9,0.08,12.45,31.3,115.48,979.08,85.02,22.14,0.12
2017-09-30 21:00:00,38.13,21.88,83.3,9.27,57.51,1.4,48.9,0.08,12.45,23.68,115.48,980.04,85.02,21.26,0.12
2017-09-30 22:00:00,40.19,21.88,83.3,9.27,57.63,1.4,48.9,0.08,12.45,23.68,115.48,962.76,85.02,20.68,0.12
2017-09-30 23:00:00,38.02,21.88,83.3,9.27,58.21,1.4,48.9,0.08,12.45,23.68,115.48,961.08,85.02,22.48,0.12
2017-10-01 00:00:00,38.83,21.88,83.3,9.27,57.69,1.4,48.9,0.08,12.45,23.68,115.48,953.34,85.02,21.3,0.12
2017-10-01 01:00:00,38.07,21.88,83.3,9.27,57.79,1.4,48.9,0.08,12.45,23.68,115.48,955.2,85.02,20.34,0.12
2017-10-01 02:00:00,36.98,21.88,83.3,9.27,58.81,1.4,48.9,0.08,12.45,23.68,115.48,963.18,85.02,20.05,0.12
2017-10-01 03:00:00,35.77,21.88,83.3,9.27,57.75,1.4,48.9,0.08,12.45,23.68,115.48,966.36,85.02,21.25,0.12
2017-10-01 04:00:00,37.3,21.88,83.3,9.27,57.41,1.4,48.9,0.08,12.45,23.68,115.48,967.98,85.02,20.23,0.12
2017-10-01 05:00:00,37.68,21.88,83.3,9.27,58.25,1.4,48.9,0.08,12.45,23.68,115.48,1074.24,85.02,19.91,0.12
2017-10-01 06:00:00,36.91,21.88,83.3,9.27,57.39,1.4,48.9,0.08,12.45,23.68,115.48,1092.48,85.02,19.34,0.12
2017-10-01 07:00:00,34.27,21.88,83.3,9.27,49.54,1.4,48.9,0.08,12.45,23.68,115.48,1120.38,85.02,19.33,0.12
2017-10-01 08:00:00,39.18,21.88,83.3,9.27,22.89,1.4,48.9,0.08,12.45,23.68,115.48,1140.3,85.02,18.42,0.12
2017-10-01 09:00:00,40.3,21.88,83.3,9.27,2.55,1.4,48.9,0.08,12.45,23.68,115.48,1151.16,85.02,18.78,0.12
2017-10-01 10:00:00,40.32,21.88,83.3,9.27,2.55,1.4,48.9,0.08,12.45,23.68,115.48,1162.2,85.02,19.58,0.12
2017-10-01 11:00:00,43.33,21.88,83.3,9.27,1.01,1.4,48.9,0.08,12.45,23.68,115.48,1170.84,85.02,20.78,0.12
2017-10-01 12:00:00,43.95,21.88,83.3,9.27,1.08,1.4,48.9,0.08,12.45,23.68,115.48,1174.8,85.02,20.18,0.12
2017-10-01 13:00:00,44.56,21.88,83.3,9.27,1.08,1.4,48.9,0.08,12.45,23.68,115.48,1173.9,85.02,21.14,0.12
2017-10-01 14:00:00,45.87,21.88,83.3,9.27,1.08,1.4,48.9,0.08,12.45,23.68,115.48,1176.6,85.02,22.06,0.12
2017-10-01 15:00:00,44.78,21.88,83.3,9.27,0.45,1.4,48.9,0.08,12.45,23.68,115.48,1182.18,85.02,21.2,0.12
2017-10-01 16:00:00,45.05,21.88,83.3,9.27,14.9,1.4,48.9,0.08,12.45,23.68,115.48,1166.58,85.02,24.39,0.12
2017-10-01 17:00:00,44.05,21.88,83.3,9.27,38.12,1.4,48.9,0.08,12.45,23.68,115.48,1158.36,85.02,24.12,0.12
2017-10-01 18:00:00,42.06,21.88,83.3,9.27,53.47,1.4,48.9,0.08,12.45,21.53,115.48,1132.44,85.02,22.84,0.12
2017-10-01 19:00:00,41.93,21.88,83.3,9.27,59.93,1.4,48.9,0.08,12.45,34.35,115.48,1095.66,85.02,22.28,0.12
2017-10-01 20:00:00,42.56,21.88,83.3,9.27,58.53,1.4,48.9,0.08,12.45,34.44,115.48,1083.24,85.02,21.93,0.12
2017-10-01 21:00:00,42.07,21.88,83.3,9.27,58.89,1.4,48.9,0.08,12.45,26.03,115.48,1085.04,85.02,21.31,0.12
2017-10-01 22:00:00,41.38,21.88,83.3,9.27,58.23,1.4,48.9,0.08,12.45,26.03,115.48,1076.94,85.02,19.81,0.12
2017-10-01 23:00:00,39.18,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,26.03,115.48,1081.5,85.02,20.08,0.12
2017-10-02 00:00:00,38.68,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,26.03,115.48,1068.48,85.02,21.4,0.12
2017-10-02 01:00:00,38.87,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,26.03,115.48,1064.64,85.02,20.0,0.12
2017-10-02 02:00:00,36.37,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,26.03,115.48,1068.54,85.02,19.35,0.12
2017-10-02 03:00:00,36.02,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,26.03,115.48,1064.4,85.02,19.33,0.12
2017-10-02 04:00:00,35.26,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,26.03,115.48,1057.74,85.02,18.97,0.12
2017-10-02 05:00:00,40.08,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,26.03,115.48,1054.8,85.02,19.94,0.12
2017-10-02 06:00:00,43.43,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,26.03,115.48,1050.12,85.02,19.48,0.12
2017-10-02 07:00:00,50.44,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,26.03,115.48,1066.02,85.02,31.45,0.12
2017-10-02 08:00:00,60.81,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,26.03,115.48,1111.92,85.02,44.96,0.12
2017-10-02 09:00:00,69.65,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,26.03,115.48,1139.64,85.02,50.52,0.12
2017-10-02 10:00:00,71.73,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,26.03,115.48,1152.36,85.02,50.33,0.12
2017-10-02 11:00:00,73.59,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,26.03,115.48,1157.76,85.02,49.67,0.2
2017-10-02 12:00:00,75.36,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,26.03,115.48,1152.06,85.02,50.48,0.32
2017-10-02 13:00:00,79.23,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,26.03,115.48,1149.9,85.02,42.46,0.32
2017-10-02 14:00:00,80.92,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,26.03,115.48,1137.18,85.02,37.96,0.4
2017-10-02 15:00:00,68.65,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,26.03,115.48,1129.5,85.02,40.77,0.36
2017-10-02 16:00:00,56.84,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,26.03,115.48,1105.74,85.02,39.22,0.32
2017-10-02 17:00:00,50.27,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,26.03,115.48,1073.4,85.02,35.74,0.12
2017-10-02 18:00:00,45.87,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,20.51,115.48,1062.78,85.02,31.21,0.08
2017-10-02 19:00:00,42.13,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,33.01,115.48,1053.54,85.02,29.62,0.04
2017-10-02 20:00:00,41.13,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,32.9,115.48,1045.86,85.02,25.22,0.04
2017-10-02 21:00:00,41.05,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,25.08,115.48,1033.98,85.02,22.98,0.08
2017-10-02 22:00:00,40.97,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,25.08,115.48,1032.72,85.02,21.74,0.04
2017-10-02 23:00:00,39.96,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,25.08,115.48,1030.26,85.02,21.64,0.08
2017-10-03 00:00:00,39.3,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,25.08,115.48,1038.48,85.02,22.33,0.08
2017-10-03 01:00:00,38.88,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,25.08,115.48,1038.6,85.02,22.13,0.04
2017-10-03 02:00:00,38.82,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,25.08,115.48,1041.96,85.02,21.96,0.08
2017-10-03 03:00:00,35.43,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,25.08,115.48,1042.32,85.02,22.33,0.04
2017-10-03 04:00:00,33.88,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,25.08,115.48,1036.62,85.02,18.67,0.08
2017-10-03 05:00:00,37.48,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,25.08,115.48,1045.38,85.02,18.04,0.08
2017-10-03 06:00:00,44.52,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,25.08,115.48,1111.98,85.02,21.1,0.04
2017-10-03 07:00:00,55.31,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,25.08,115.48,1119.6,85.02,24.82,0.08
2017-10-03 08:00:00,62.01,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,25.08,115.48,1176.78,85.02,44.6,0.04
2017-10-03 09:00:00,65.86,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,25.08,115.48,1189.26,85.02,48.57,0.08
2017-10-03 10:00:00,73.07,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,25.08,115.48,1201.32,85.02,52.85,0.44
2017-10-03 11:00:00,81.02,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,25.08,115.48,1216.68,85.02,43.22,0.52
2017-10-03 12:00:00,76.32,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,25.08,115.48,1212.6,85.02,45.51,0.64
2017-10-03 13:00:00,75.44,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,25.08,115.48,1224.3,85.02,40.71,0.48
2017-10-03 14:00:00,75.83,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,25.08,115.48,1218.96,85.02,43.28,0.52
2017-10-03 15:00:00,66.96,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,25.08,115.48,1212.3,85.02,47.11,0.56
2017-10-03 16:00:00,55.32,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,25.08,115.48,1187.1,85.02,40.7,0.48
2017-10-03 17:00:00,46.91,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,25.08,115.48,1157.76,85.02,34.41,0.36
2017-10-03 18:00:00,42.31,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,21.84,115.48,1138.62,85.02,30.64,0.16
2017-10-03 19:00:00,41.1,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,32.8,115.48,1119.42,85.02,27.71,0.16
2017-10-03 20:00:00,40.41,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,32.68,115.48,1111.8,85.02,26.66,0.16
2017-10-03 21:00:00,39.31,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,24.85,115.48,1106.22,85.02,24.2,0.12
2017-10-03 22:00:00,39.86,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,24.85,115.48,1104.3,85.02,24.29,0.16
2017-10-03 23:00:00,38.81,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,24.85,115.48,1105.62,85.02,22.87,0.16
2017-10-04 00:00:00,38.55,21.88,83.3,9.27,58.3,1.4,48.9,0.08,12.45,24.85,115.48,1100.58,85.02,21.51,0.12
2017-10-04 01:00:00,39.37,21.88,83.3,9.27,59.14,1.4,48.9,0.08,12.45,24.85,115.48,1101.84,85.02,24.19,0.16
2017-10-04 02:00:00,39.25,21.88,83.3,9.27,59.85,1.4,48.9,0.08,12.45,24.85,115.48,1099.74,85.02,22.44,0.16
2017-10-04 03:00:00,39.46,21.88,83.3,9.27,58.81,1.4,48.9,0.08,12.45,24.85,115.48,1093.02,85.02,21.63,0.2
2017-10-04 04:00:00,41.89,21.88,83.3,9.27,58.57,1.4,48.9,0.08,12.45,24.85,115.48,1088.82,85.02,23.04,0.12
2017-10-04 05:00:00,41.81,21.88,83.3,9.27,58.55,1.4,48.9,0.08,12.45,24.85,115.48,1107.48,85.02,20.02,0.16
2017-10-04 06:00:00,47.06,21.88,83.3,9.27,65.63,1.4,48.9,0.08,12.45,24.85,115.48,1136.64,85.02,19.92,0.16
2017-10-04 07:00:00,55.9,21.88,83.3,9.27,70.35,1.4,48.9,0.08,12.45,24.85,115.48,1199.4,85.02,24.67,0.16
2017-10-04 08:00:00,66.1,21.88,83.3,9.27,73.43,1.4,48.9,0.08,12.45,24.85,115.48,1260.12,85.02,35.25,0.16
2017-10-04 09:00:00,72.68,21.88,83.3,9.27,73.03,1.4,48.9,0.08,12.45,24.85,115.48,1303.32,85.02,43.79,0.16
2017-10-04 10:00:00,76.44,21.88,83.3,9.27,50.51,1.4,48.9,0.08,12.45,24.85,115.48,1320.0,85.02,45.68,0.24
2017-10-04 11:00:00,76.12,21.88,83.3,9.27,36.7,1.4,48.9,0.08,12.45,24.85,115.48,1318.92,85.02,46.87,0.36
2017-10-04 12:00:00,77.27,21.88,83.3,9.27,28.95,1.4,48.9,0.08,12.45,24.85,115.48,1317.78,85.02,40.64,0.28
2017-10-04 13:00:00,79.54,21.88,83.3,9.27,23.61,1.4,48.9,0.08,12.45,24.85,115.48,1274.16,85.02,34.47,0.24
2017-10-04 14:00:00,82.67,21.88,83.3,9.27,29.62,1.4,48.9,0.08,12.45,24.85,115.48,1207.26,85.02,33.71,0.2
2017-10-04 15:00:00,78.52,21.88,83.3,9.27,35.13,1.4,48.9,0.08,12.45,24.85,115.48,1190.04,85.02,41.1,0.36
2017-10-04 16:00:00,70.63,21.88,83.3,9.27,45.5,1.4,48.9,0.08,12.45,24.85,115.48,1161.72,85.02,41.36,0.44
2017-10-04 17:00:00,63.04,21.88,83.3,9.27,55.77,1.4,48.9,0.08,12.45,24.85,115.48,1123.56,85.02,38.34,0.4
2017-10-04 18:00:00,57.26,21.88,83.3,9.27,63.17,1.4,48.9,0.08,12.45,21.86,115.48,1077.3,85.02,36.79,0.04
2017-10-04 19:00:00,52.87,21.88,83.3,9.27,63.44,1.4,48.9,0.08,12.45,32.96,115.48,1029.54,85.02,29.35,0.04
2017-10-04 20:00:00,51.58,21.88,83.3,9.27,63.6,1.4,48.9,0.08,12.45,32.74,115.48,1013.34,85.02,28.26,0.04
2017-10-04 21:00:00,50.94,21.88,83.3,9.27,61.81,1.4,48.9,0.08,12.45,24.97,115.48,1010.1,85.02,26.73,0.04
2017-10-04 22:00:00,51.55,21.88,83.3,9.27,58.56,1.4,48.9,0.08,12.45,24.97,115.48,996.06,85.02,25.64,0.04
2017-10-04 23:00:00,48.49,21.88,83.3,9.27,58.58,1.4,48.9,0.08,12.45,24.97,115.48,995.4,85.02,24.81,0.04
2017-10-05 00:00:00,49.54,21.88,83.3,9.27,58.33,1.4,48.9,0.08,12.45,24.97,115.48,991.08,85.02,24.49,0.04
2017-10-05 01:00:00,48.13,21.88,83.3,9.27,58.47,1.4,48.9,0.08,12.45,24.97,115.48,994.62,85.02,24.1,0.04
2017-10-05 02:00:00,47.15,21.88,83.3,9.27,59.32,1.4,48.9,0.08,12.45,24.97,115.48,992.46,85.02,24.41,0.04
2017-10-05 03:00:00,46.38,21.88,83.3,9.27,58.54,1.4,48.9,0.08,12.45,24.97,115.48,987.12,85.02,23.9,0.04
2017-10-05 04:00:00,46.84,21.88,83.3,9.27,58.42,1.4,48.9,0.08,12.45,24.97,115.48,984.84,85.02,23.68,0.04
2017-10-05 05:00:00,46.93,21.88,83.3,9.27,58.34,1.4,48.9,0.08,12.45,24.97,115.48,1000.92,85.02,23.95,0.04
2017-10-05 06:00:00,54.76,21.88,83.3,9.27,68.05,1.4,48.9,0.08,12.45,24.97,115.48,1022.16,85.02,23.17,0.04
2017-10-05 07:00:00,59.72,21.88,83.3,9.27,121.4,1.4,48.9,0.08,12.45,24.97,115.48,1067.16,85.02,29.11,0.04
2017-10-05 08:00:00,64.88,21.88,83.3,9.27,110.01,1.4,48.9,0.08,12.45,24.97,115.48,1130.04,85.02,47.15,0.04
2017-10-05 09:00:00,68.6,21.88,83.3,9.27,111.69,1.4,48.9,0.08,12.45,24.97,115.48,1180.32,85.02,46.17,0.04
2017-10-05 10:00:00,76.56,21.88,83.3,9.27,91.64,1.4,48.9,0.08,12.45,24.97,115.48,1205.76,85.02,45.57,0.12
2017-10-05 11:00:00,78.31,21.88,83.3,9.27,94.48,1.4,48.9,0.08,12.45,24.97,115.48,1204.08,85.02,48.59,0.16
2017-10-05 12:00:00,78.73,21.88,83.3,9.27,86.26,1.4,48.9,0.08,12.45,24.97,115.48,1204.56,85.02,44.4,0.28
2017-10-05 13:00:00,80.74,21.88,83.3,9.27,102.61,1.4,48.9,0.08,12.45,24.97,115.48,1198.86,85.02,40.95,0.16
2017-10-05 14:00:00,85.51,21.88,83.3,9.27,82.11,1.4,48.9,0.08,12.45,24.97,115.48,1205.46,85.02,38.2,0.2
2017-10-05 15:00:00,81.36,21.88,83.3,9.27,86.04,1.4,48.9,0.08,12.45,24.97,115.48,1186.56,85.02,48.18,0.16
2017-10-05 16:00:00,67.79,21.88,83.3,9.27,94.58,1.4,48.9,0.08,12.45,24.97,115.48,1157.88,85.02,43.67,0.2
2017-10-05 17:00:00,61.31,21.88,83.3,9.27,99.08,1.4,48.9,0.08,12.45,24.97,115.48,1112.46,85.02,40.94,0.2
2017-10-05 18:00:00,53.02,21.88,83.3,9.27,99.02,1.4,48.9,0.08,12.45,23.4,115.48,1074.54,85.02,38.68,0.04
2017-10-05 19:00:00,51.74,21.88,83.3,9.27,87.24,1.4,48.9,0.08,12.45,32.9,115.48,1034.46,85.02,29.15,0.04
2017-10-05 20:00:00,51.68,21.88,83.3,9.27,96.92,1.4,48.9,0.08,12.45,32.78,115.48,1022.4,85.02,29.9,0.08
2017-10-05 21:00:00,51.19,21.88,83.3,9.27,87.4,1.4,48.9,0.08,12.45,24.95,115.48,1010.16,85.02,28.65,0.08
2017-10-05 22:00:00,51.74,21.88,83.3,9.27,88.27,1.4,48.9,0.08,12.45,24.95,115.48,1012.02,85.02,28.15,0.04
2017-10-05 23:00:00,50.25,21.88,83.3,9.27,90.74,1.4,48.9,0.08,12.45,24.95,115.48,1007.94,85.02,26.17,0.04
2017-10-06 00:00:00,49.18,21.88,83.3,9.27,90.74,1.4,48.9,0.08,12.45,24.95,115.48,998.94,85.02,26.87,0.04
2017-10-06 01:00:00,49.16,21.88,83.3,9.27,90.74,1.4,48.9,0.08,12.45,24.95,115.48,998.46,85.02,26.57,0.04
2017-10-06 02:00:00,49.07,21.88,83.3,9.27,90.74,1.4,48.9,0.08,12.45,24.95,115.48,999.24,85.02,24.89,0.04
2017-10-06 03:00:00,48.87,21.88,83.3,9.27,90.74,1.4,48.9,0.08,12.45,24.95,115.48,991.38,85.02,26.69,0.04
2017-10-06 04:00:00,48.95,21.88,83.3,9.27,90.74,1.4,48.9,0.08,12.45,24.95,115.48,985.92,85.02,24.89,0.04
2017-10-06 05:00:00,49.85,21.88,83.3,9.27,90.74,1.4,48.9,0.08,12.45,24.95,115.48,996.96,85.02,25.46,0.04
2017-10-06 06:00:00,61.51,21.88,83.3,9.27,90.74,1.4,48.9,0.08,12.45,24.95,115.48,1017.9,85.02,25.16,0.04
2017-10-06 07:00:00,69.46,21.88,83.3,9.27,90.74,1.4,48.9,0.08,12.45,24.95,115.48,1051.14,85.02,33.95,0.04
2017-10-06 08:00:00,79.97,21.88,83.3,9.27,90.74,1.4,48.9,0.08,12.45,24.95,115.48,1126.26,85.02,47.69,0.04
2017-10-06 09:00:00,89.21,21.88,83.3,9.27,90.74,1.4,48.9,0.08,12.45,24.95,115.48,1172.46,85.02,51.83,0.08
2017-10-06 10:00:00,89.07,21.88,83.3,9.27,90.74,1.4,48.9,0.08,12.45,24.95,115.48,1191.3,85.02,60.0,0.12
2017-10-06 11:00:00,88.87,21.88,83.3,9.27,90.74,1.4,48.9,0.08,12.45,24.95,115.48,1189.8,85.02,57.7,0.16
2017-10-06 12:00:00,79.33,21.88,83.3,9.27,90.74,1.4,48.9,0.08,12.45,24.95,115.48,1184.64,85.02,57.47,0.12
2017-10-06 13:00:00,84.1,21.88,83.3,9.27,90.74,1.4,48.9,0.08,12.45,24.95,115.48,1180.44,85.02,51.46,0.12
2017-10-06 14:00:00,79.98,21.88,83.3,9.27,90.74,1.4,48.9,0.08,12.45,24.95,115.48,1134.48,85.02,47.33,0.16
2017-10-06 15:00:00,68.66,21.88,83.3,9.27,90.74,1.4,48.9,0.08,12.45,24.95,115.48,1104.72,85.02,50.47,0.12
2017-10-06 16:00:00,58.61,21.88,83.3,9.27,90.74,1.4,48.9,0.08,12.45,24.95,115.48,1075.14,85.02,50.65,0.04
2017-10-06 17:00:00,53.91,21.88,83.3,9.27,90.74,1.4,48.9,0.08,12.45,24.95,115.48,1041.06,85.02,43.9,0.04
2017-10-06 18:00:00,53.05,21.88,83.3,9.27,90.74,1.4,48.9,0.08,12.45,23.54,115.48,1009.38,85.02,42.51,0.04
2017-10-06 19:00:00,53.05,21.88,83.3,9.27,90.74,1.4,48.9,0.08,12.45,32.53,115.48,971.58,85.02,33.81,0.04
2017-10-06 20:00:00,53.09,21.88,83.3,9.27,90.74,1.4,48.9,0.08,12.45,32.59,115.48,958.74,85.02,32.17,0.04
2017-10-06 21:00:00,52.47,21.88,83.3,9.27,90.74,1.4,48.9,0.08,12.45,24.45,115.48,947.82,85.02,32.08,0.04
2017-10-06 22:00:00,52.56,21.88,83.3,9.27,90.74,1.4,48.9,0.08,12.45,24.45,115.48,939.96,85.02,33.31,0.04
2017-10-06 23:00:00,51.85,21.88,83.3,9.27,90.74,1.4,48.9,0.08,12.45,24.45,115.48,937.56,85.02,30.8,0.04
2017-10-07 00:00:00,51.51,21.88,83.3,9.27,90.74,1.4,48.9,0.08,12.45,24.45,115.48,932.94,85.02,29.98,0.04
2017-10-07 01:00:00,51.31,21.88,83.3,9.27,90.74,1.4,48.9,0.08,12.45,24.45,115.48,931.5,85.02,29.48,0.04
