date,Panther_retail_Lester,Panther_lodging_Kirk,Panther_office_Clementine,Panther_education_Misty,Panther_education_Violet,Panther_education_Cleopatra,Panther_lodging_Willa,Panther_education_Scarlett,Panther_education_Sophia,Panther_education_Emily,Panther_parking_Mellissa,Panther_education_Mohammad,Panther_lodging_Cora,Panther_education_Edna,Panther_lodging_Kara
2017-07-17 03:00:00,9.2478,130.7752,32.4353,39.0475,139.5469,11.6022,69.8135,16.4232,143.6277,78.8152,16.8033,117.3576,122.4736,98.619,156.5902
2017-07-17 04:00:00,9.0167,138.7268,34.7377,39.2876,142.7476,11.6022,70.0135,16.5832,143.6277,80.0154,17.6834,118.0568,114.222,119.223,156.3102
2017-07-17 05:00:00,9.0557,125.0741,33.4375,40.1678,138.2667,20.884,70.3136,16.2631,143.2276,80.4155,16.1631,118.8119,120.8233,128.8249,147.5885
2017-07-17 06:00:00,8.4796,139.2269,33.0864,40.2478,138.9068,31.086,69.8135,16.9033,143.2276,100.0193,16.5632,138.8908,117.4226,163.8316,156.3102
2017-07-17 07:00:00,9.5949,128.7748,35.2878,38.6474,140.1871,31.166,72.2139,17.2433,140.4271,170.833,12.8825,145.204,129.675,157.8305,158.1905
2017-07-17 08:00:00,12.5514,142.8276,42.1311,39.6076,160.0309,33.1664,69.9135,16.5832,140.8272,144.4279,9.6019,159.7058,126.9745,139.0268,145.108
2017-07-17 09:00:00,14.6688,140.3271,39.0035,39.6076,161.9512,38.0073,70.0135,19.3037,144.828,154.4298,9.4418,170.3749,131.4754,154.4298,151.4692
2017-07-17 10:00:00,15.8971,148.6787,47.1341,39.6876,175.3938,40.5678,69.8135,23.6246,149.6289,141.6273,10.0019,183.2634,129.325,172.0332,161.7512
2017-07-17 11:00:00,16.7882,152.7795,47.9542,38.8875,181.475,41.688,68.2132,22.9844,151.6292,145.6281,10.402,184.7486,135.8762,166.6322,172.1932
2017-07-17 12:00:00,16.7782,149.9289,47.1711,39.0475,180.5148,41.24800000000001,62.5121,21.8642,150.029,141.6273,9.7619,187.2021,136.4763,169.8328,174.1136
2017-07-17 13:00:00,18.1435,153.8797,48.0913,38.8075,175.7139,43.7685,60.8117,22.0243,150.0289,144.0278,9.6019,191.786,142.0274,175.4339,163.7916
2017-07-17 14:00:00,17.1963,155.1299,46.78,38.9675,175.3938,43.9285,55.6107,21.5441,147.6285,132.4256,10.0019,189.4746,144.3779,189.2365,177.1142
2017-07-17 15:00:00,19.4977,158.6806,45.6868,40.0877,199.3985,41.9281,54.7106,21.7042,144.828,140.8272,12.8025,188.0993,138.6768,187.0361,171.2731
2017-07-17 16:00:00,18.2425,161.6812,42.8423,40.7279,178.9145,41.288,54.2105,21.3841,145.22799999999995,143.6277,11.0421,188.3864,141.2772,168.6325,179.4346
2017-07-17 17:00:00,14.6458,159.8308,43.1013,38.1674,150.7491,40.7279,53.4103,19.1437,142.4275,143.2276,10.322,174.0916,148.2286,158.2305,180.5548
2017-07-17 18:00:00,11.1221,164.3817,39.8067,36.487,139.86700000000002,26.2851,53.8104,16.4232,141.6273,138.4267,14.6428,154.2708,159.0307,155.8301,189.1565
2017-07-17 19:00:00,9.5978,165.1819,37.9983,37.3672,141.1472,14.9629,58.0112,15.783,143.2276,148.0286,18.8036,149.0618,160.58100000000005,133.2257,196.798
2017-07-17 20:00:00,10.339,168.3325,35.5279,37.2072,139.5469,14.1227,58.9114,16.4232,141.2273,155.2299,17.6034,143.5307,155.58,129.625,205.8797
2017-07-17 21:00:00,8.8717,172.6333,37.0982,39.2876,139.5469,14.2828,58.7113,16.1031,142.0274,165.632,19.8438,136.9824,158.8806,129.425,197.9582
2017-07-17 22:00:00,9.1418,170.1328,36.554,39.2076,140.8272,14.2428,57.9112,16.2631,142.0274,148.8287,17.6034,127.3596,146.0282,114.8222,183.6755
2017-07-17 23:00:00,8.2146,176.28400000000005,35.9769,39.0475,139.86700000000002,16.2031,58.6113,15.783,142.0274,84.4163,18.1635,124.8111,142.8276,103.4199,182.8753
2017-07-18 00:00:00,7.8175,156.9303,31.7671,39.7677,142.1074,17.4033,59.1114,15.1429,140.8272,86.0166,18.5636,121.4844,140.127,99.2192,175.7139
2017-07-18 01:00:00,7.8105,146.6283,33.2604,39.8477,141.7874,17.2833,59.6115,15.463,140.4271,86.0166,17.2033,119.046,131.0253,99.2192,161.5512
2017-07-18 02:00:00,7.4194,136.0763,31.125,40.2478,144.6679,17.4434,59.0114,15.1429,141.6273,83.21600000000002,17.5234,119.9172,120.6733,96.0185,161.6312
2017-07-18 03:00:00,7.4484,140.6271,33.6225,41.0479,146.9083,17.8435,59.2114,15.323,142.4275,86.8167,17.2833,119.223,118.973,98.419,153.7097
2017-07-18 04:00:00,7.9335,133.9759,34.2776,40.8079,148.1886,17.2033,59.1114,15.1429,142.4275,85.2165,16.2431,116.4295,113.872,109.8212,152.2294
2017-07-18 05:00:00,7.2614,134.476,34.0236,40.1678,138.9068,25.4449,60.2116,14.9829,141.6273,85.2164,17.4434,117.7217,111.1714,115.0222,143.3877
2017-07-18 06:00:00,6.7763,136.9764,33.3524,39.6076,136.6664,45.3287,60.4117,15.463,142.0274,105.6204,16.8033,134.4079,120.0232,156.6302,146.2282
2017-07-18 07:00:00,7.9835,131.3253,36.8221,40.2478,140.1871,43.0883,62.012,14.6628,136.8264,175.6339,11.2822,133.3547,122.3236,151.0292,155.8301
2017-07-18 08:00:00,13.0795,129.625,40.0407,38.3274,154.5898,43.2483,55.5107,14.9829,139.6269,163.2315,11.3622,148.9117,122.2736,137.2265,148.5887
2017-07-18 09:00:00,14.0957,148.3786,47.7012,39.1276,166.1121,42.6082,55.2106,17.8634,147.2284,152.8295,9.6819,163.0805,131.3753,152.8295,154.5498
2017-07-18 10:00:00,15.1329,145.078,46.2009,39.1276,173.1534,42.0881,57.3111,21.3841,150.8291,159.6308,9.7619,174.1046,135.1261,158.0305,155.47
2017-07-18 11:00:00,15.453,152.6795,49.6206,40.3278,186.276,42.5282,61.7119,22.8244,149.2288,156.0301,10.242,180.4268,133.9259,157.0303,165.912
2017-07-18 12:00:00,15.5,159.5308,48.9235,39.7677,174.1136,42.9283,58.1112,21.7042,146.8283,141.6273,9.6019,179.5507,139.2769,166.032,169.4327
2017-07-18 13:00:00,16.8102,160.1809,50.4977,39.4476,184.0355,45.4888,56.4109,22.0243,146.4283,149.2288,9.3618,184.5846,137.0765,182.6353,156.6302
2017-07-18 14:00:00,17.5364,172.6833,48.1183,39.8477,179.5546,41.328,58.9114,21.8642,149.2288,143.2276,9.6019,188.4724,135.8762,195.8378,165.1519
2017-07-18 15:00:00,18.2905,170.1828,49.3545,39.6076,186.596,40.3278,57.8112,22.0243,149.2288,138.8268,11.2822,184.9827,140.3771,179.2346,167.6324
2017-07-18 16:00:00,18.6056,175.2838,45.4428,39.8477,170.2728,40.2478,57.7111,21.2241,145.6281,134.826,11.1221,186.1719,146.2782,177.4342,173.0334
2017-07-18 17:00:00,17.3674,177.3342,43.1903,40.4878,166.1121,39.5676,56.81100000000001,18.6636,141.2273,134.42600000000002,10.322,177.9143,144.4779,160.0309,177.6343
2017-07-18 18:00:00,10.402,164.8318,39.6056,37.3672,148.5087,27.3653,55.8108,16.1031,143.6277,135.6262,16.2431,161.1881,154.2298,149.4288,183.6755
2017-07-18 19:00:00,9.4428,177.4842,39.3046,37.4472,138.5867,16.6832,60.0116,16.2631,144.828,139.2269,18.1635,145.9762,149.6789,141.4273,185.5158
2017-07-18 20:00:00,9.4068,176.7341,36.9711,39.6076,143.7077,17.3633,61.5119,16.9033,144.828,157.6304,18.4035,136.1303,162.1313,131.2253,186.596
2017-07-18 21:00:00,10.0009,188.1863,36.22,39.5276,147.2284,18.0035,59.6115,16.7632,143.2276,161.2311,19.1237,136.1323,155.38,118.0228,182.6353
2017-07-18 22:00:00,8.3446,167.2323,36.309,39.8477,151.0692,18.4836,58.9114,16.7432,143.6277,145.6281,18.0035,129.0359,150.7291,111.6215,170.833
2017-07-18 23:00:00,8.2726,165.632,36.234,41.448,147.8685,18.0835,59.5115,16.5832,144.0278,87.2168,18.2435,125.5032,148.1286,107.0206,174.5137
2017-07-19 00:00:00,7.1714,153.9297,33.6555,40.3278,145.6281,18.0435,62.112,15.1429,144.0278,87.6169,18.6436,122.0926,138.8768,108.2209,166.3921
2017-07-19 01:00:00,7.8725,150.129,33.0494,40.9679,144.988,18.3235,62.412,15.303,142.8276,86.4167,17.4434,120.4803,132.9757,111.4215,161.9112
2017-07-19 02:00:00,6.7963,145.278,32.2492,41.7681,147.2284,18.2435,62.6121,14.9829,143.6277,88.01700000000002,16.9633,120.2342,126.3244,111.4215,160.711
2017-07-19 03:00:00,6.9253,142.1274,31.6441,40.2478,142.1074,18.4836,62.412,14.6628,143.2276,84.0162,18.3235,119.4891,123.9239,109.4211,153.9497
2017-07-19 04:00:00,6.6073,142.1274,34.2646,41.528,139.86700000000002,19.8438,62.6121,14.8229,143.2276,82.816,16.1631,120.0052,117.3227,113.0218,154.0297
2017-07-19 05:00:00,6.4242,132.8256,32.7233,40.3278,139.86700000000002,29.2456,62.312,14.9829,142.8276,81.2157,16.7232,117.8177,117.2726,117.8227,154.8299
2017-07-19 06:00:00,6.7993,137.8766,35.2088,40.4078,138.5867,44.5686,63.0122,14.9829,142.0274,113.6219,17.8435,136.2403,125.8243,159.0307,155.63
2017-07-19 07:00:00,9.2998,135.4761,35.8669,39.8477,143.3877,43.5284,63.0122,14.3428,138.8268,174.0336,10.9621,138.2037,116.0224,150.6291,156.5502
2017-07-19 08:00:00,12.5484,145.378,43.0583,40.4878,157.4704,40.4478,59.8115,14.6828,141.6273,152.4294,10.242,150.7191,124.1739,149.2288,155.7101
2017-07-19 09:00:00,14.2537,150.5791,46.0889,39.2876,164.5117,43.1683,61.6119,14.9829,146.0282,151.6292,10.322,162.1583,126.1243,158.2305,154.3898
2017-07-19 10:00:00,15.9101,150.279,47.4151,40.3278,176.03400000000005,41.448,55.1106,15.1429,147.2284,156.0301,9.2018,175.8439,134.476,167.0322,160.951
2017-07-19 11:00:00,15.8931,149.8789,49.8646,40.1678,181.7951,40.8079,59.1114,16.2631,127.2246,152.4294,9.6819,184.1135,137.2765,164.8318,167.5923
2017-07-19 12:00:00,17.1623,153.3796,50.0507,40.3278,175.0738,42.7683,60.9118,15.623,146.8283,143.2276,11.3622,183.6835,139.0768,171.233,173.3135
2017-07-19 13:00:00,16.2642,157.1303,49.3305,39.9277,193.3173,41.288,61.2118,15.1429,154.8299,146.4283,9.2018,185.9449,144.7279,178.6345,172.3933
2017-07-19 14:00:00,17.5774,163.5316,47.8162,39.5276,185.9559,39.6876,58.1112,15.783,155.63,142.0274,9.8419,190.4217,142.7275,185.4358,172.7533
2017-07-19 15:00:00,16.9913,163.5316,45.6838,39.0475,174.4337,40.6478,58.2112,15.9431,151.2292,141.6273,11.8423,184.7206,139.4769,176.43400000000003,170.3129
2017-07-19 16:00:00,17.3413,169.1327,44.5936,39.9277,176.9942,40.2878,56.81100000000001,15.303,144.828,140.8272,11.8423,178.7505,141.0272,169.8328,183.9955
2017-07-19 17:00:00,17.1873,173.5335,40.9299,39.3676,172.5133,38.1274,55.6107,14.9829,142.0274,142.8276,10.562,173.8285,148.4786,155.43,184.6356
2017-07-19 18:00:00,15.612,162.6314,38.2604,38.8875,155.55,26.4051,58.2112,14.6628,142.4275,134.42600000000002,10.0819,159.7338,147.9786,146.2282,185.1957
2017-07-19 19:00:00,13.5396,175.3839,41.8731,38.6474,161.9513,19.5638,66.7129,15.1429,139.6269,135.6262,11.6822,150.8231,146.7783,136.8264,189.8366
2017-07-19 20:00:00,10.7811,170.783,38.8775,38.4074,155.8701,17.9235,68.1131,14.8229,144.0278,143.6277,17.9235,144.2388,154.5298,129.2249,189.2365
2017-07-19 21:00:00,9.7989,176.234,37.7423,39.0475,153.3096,16.6032,66.9129,15.463,143.2276,168.4325,17.6034,137.2755,159.0307,126.4244,189.4766
2017-07-19 22:00:00,8.7417,166.3321,37.2492,39.3676,154.5898,15.723,65.5127,15.783,142.0274,142.8276,18.4836,127.7927,156.5802,125.0241,179.6347
2017-07-19 23:00:00,8.5877,164.6318,37.0652,39.7677,149.4688,16.6032,65.6126,16.4232,142.8276,85.2165,18.2435,123.1758,145.4781,108.821,175.5939
2017-07-20 00:00:00,7.3334,158.5806,32.7433,40.4878,148.1886,17.3633,67.113,14.9829,140.8272,84.0162,17.2033,122.7647,140.077,105.0203,172.9534
2017-07-20 01:00:00,7.9896,147.5285,33.5915,40.8079,150.109,17.7234,66.6129,14.8229,141.6273,84.0162,18.0035,121.2274,130.6752,106.2205,160.511
2017-07-20 02:00:00,6.7853,136.3763,32.1602,40.0877,146.2682,17.8435,67.313,14.8429,141.2273,84.0162,17.1233,122.4046,121.8235,106.8206,161.5512
2017-07-20 03:00:00,7.4884,138.0266,32.4292,42.1681,144.0278,17.6434,67.113,14.5028,143.2276,79.6154,16.3231,121.7195,119.223,105.2203,146.7883
2017-07-20 04:00:00,6.6113,137.9266,35.5458,39.8477,142.4275,17.7634,67.8131,14.9829,142.0274,80.0154,17.6834,120.8233,115.7223,112.4217,152.6294
2017-07-20 05:00:00,7.0904,135.8262,33.6105,41.448,142.4275,28.8456,67.7131,14.6628,141.6273,82.816,16.4832,116.8636,116.8226,120.2232,142.6675
2017-07-20 06:00:00,6.3862,141.1272,36.7031,39.0475,141.1472,46.609,67.613,14.6628,142.4275,110.4213,16.4832,137.2265,118.3728,161.4312,141.1872
2017-07-20 07:00:00,8.0486,140.2771,37.3452,41.0479,142.7476,43.1283,67.6131,14.1827,138.4267,170.0328,12.5624,144.5599,123.7739,156.6302,151.8693
2017-07-20 08:00:00,12.9945,147.0284,39.7597,39.5276,157.1503,37.9673,61.4119,14.8229,124.424,156.4302,9.3618,157.3774,120.8733,145.6281,150.189
2017-07-20 09:00:00,13.9437,148.1786,43.3123,39.7677,164.8318,40.2478,58.9114,14.5028,136.4263,143.2276,9.5218,173.8105,130.0251,163.8316,146.0282
2017-07-20 10:00:00,14.5968,142.3775,45.2467,40.4078,181.475,38.0474,60.4117,15.1429,159.6308,148.0286,11.4422,178.4554,128.2747,171.033,153.3096
2017-07-20 11:00:00,15.686,156.2301,47.8262,40.0077,175.3938,40.8079,56.81100000000001,16.2631,149.6289,142.4275,10.0019,178.6265,137.6766,167.6323,161.9513
2017-07-20 12:00:00,15.9851,165.0819,46.81399999999999,39.7677,186.276,37.8873,55.2106,17.7034,147.2284,136.8264,9.9219,176.00799999999995,138.5267,165.6319,161.7912
2017-07-20 13:00:00,17.0263,171.9332,47.6412,40.0877,178.5945,39.6076,59.5115,19.4638,146.8283,141.2273,10.322,181.209,136.0763,180.2348,167.7124
2017-07-20 14:00:00,17.3943,167.0322,49.4845,40.5678,180.8349,39.8477,56.7109,20.2639,145.22799999999995,140.4271,10.8821,183.4934,144.6279,185.4358,168.4725
2017-07-20 15:00:00,18.6326,161.6312,49.2265,40.7279,193.9574,37.7273,55.5107,19.6238,142.8276,138.8268,10.8821,184.1235,141.2772,181.8351,164.2717
2017-07-20 16:00:00,14.9339,169.3327,45.9799,39.5276,162.5914,35.7269,58.8113,18.8236,141.6273,135.2261,10.8821,179.4556,146.9284,170.6329,175.1138
2017-07-20 17:00:00,14.2968,166.8322,42.9123,38.0874,151.7093,36.127,60.4117,18.0235,143.2276,142.0274,13.1225,169.4087,148.2786,154.6298,185.5958
2017-07-20 18:00:00,13.4856,157.8805,39.3016,37.8473,142.7476,25.6849,63.5123,14.9829,140.4271,142.4275,12.8025,155.667,149.9789,150.029,187.7162
2017-07-20 19:00:00,13.2135,165.0319,42.0041,39.3676,135.3861,16.4832,71.0137,14.6828,137.6266,150.8291,10.0019,147.1934,151.9293,136.6264,187.9563
2017-07-20 20:00:00,11.9533,165.4319,35.7479,39.9277,141.4673,16.1631,72.2139,14.8229,142.8276,152.0294,18.9637,142.8706,154.7299,127.2246,179.1546
2017-07-20 21:00:00,8.7047,167.7824,36.7291,40.2478,139.86700000000002,17.6834,67.9131,14.9829,144.828,166.4321,17.3633,136.0853,153.4796,132.4256,182.5952
2017-07-20 22:00:00,8.2126,162.2313,34.7327,39.2876,141.7874,18.3235,66.1127,15.303,143.2276,143.6277,17.3633,125.9103,143.6277,117.8227,174.0736
2017-07-20 23:00:00,7.0874,162.6314,35.6029,40.8079,139.5469,18.8436,67.413,15.463,142.8276,84.8164,18.5636,121.1094,144.2278,107.0206,169.0326
2017-07-21 00:00:00,7.3014,147.5785,33.0904,40.0077,138.9068,18.8836,68.2132,14.9829,141.2273,87.6169,17.2033,124.444,137.7266,106.6206,172.7133
2017-07-21 01:00:00,7.2144,152.0294,33.4855,41.0479,140.1871,18.7636,68.0131,14.9829,141.2273,87.6169,17.6834,130.5272,127.9247,105.6204,167.3523
2017-07-21 02:00:00,6.2742,145.8281,33.1494,40.2478,141.4673,18.8436,68.3132,14.6628,140.8272,84.0162,17.6834,124.0489,124.7241,103.8201,160.871
2017-07-21 03:00:00,6.7703,138.3767,34.9217,41.8481,143.0676,18.5636,68.8133,14.8229,141.6273,82.0158,17.0433,119.5611,123.1738,107.4207,162.3513
2017-07-21 04:00:00,6.1862,152.1794,36.6961,40.8879,144.0278,19.2437,67.8131,14.9829,142.4275,80.0154,17.9235,121.4494,113.922,110.4213,141.6273
2017-07-21 05:00:00,6.2812,129.8251,33.3675,40.7279,143.7077,31.086,69.2133,15.1429,142.4275,83.21600000000002,16.6432,118.4378,116.2224,116.8226,150.7091
2017-07-21 06:00:00,6.7943,132.7256,38.6915,41.368,143.3877,46.3289,69.3134,14.6828,143.6277,124.424,16.4032,132.9617,118.1228,155.43,147.9085
2017-07-21 07:00:00,8.4046,133.1257,35.3488,40.0877,138.5867,42.3282,67.7131,14.5028,138.4267,176.8341,12.4824,129.629,116.2224,154.2298,157.1503
2017-07-21 08:00:00,11.7903,140.7772,39.5996,39.6876,157.1503,40.1678,63.2122,14.3428,137.6266,164.0317,9.3618,144.939,123.0738,154.6298,144.1878
2017-07-21 09:00:00,13.0015,146.1782,40.8869,40.0077,164.1917,41.528,57.7111,14.3428,145.22799999999995,155.63,9.6819,162.8194,125.5742,163.6316,152.1894
2017-07-21 10:00:00,14.3588,156.0801,44.5966,40.5678,170.2728,38.8875,55.4107,19.3037,148.0286,150.029,10.9621,165.97400000000005,124.624,167.4323,154.5498
2017-07-21 11:00:00,15.486,158.7306,45.5918,40.0077,175.0738,39.2476,55.1106,21.0641,144.4279,147.6285,10.0819,171.7191,129.8251,170.6329,160.511
2017-07-21 12:00:00,16.4212,161.6312,44.6806,39.7677,184.3556,40.4878,56.3109,20.584,144.4279,156.0301,9.4418,174.9338,133.9259,154.4298,161.4712
2017-07-21 13:00:00,17.7954,152.0793,45.6058,40.5678,185.9559,39.2876,60.8117,20.2639,141.6273,148.0286,10.162,170.847,139.4269,160.83100000000005,174.5937
2017-07-21 14:00:00,16.2931,165.782,45.2627,40.1678,167.0722,39.3276,59.5115,20.2639,142.8276,146.4283,10.162,170.84599999999998,146.1782,158.8306,168.1524
2017-07-21 15:00:00,14.5288,157.5304,44.4086,38.9675,152.3494,39.3676,63.3122,17.7034,140.02700000000002,149.6289,10.242,169.1836,145.278,149.2288,160.311
2017-07-21 16:00:00,13.8257,158.1305,43.0263,38.4074,152.9895,39.3276,60.5117,16.7432,138.4267,146.4283,12.0023,166.2131,154.6298,140.6271,162.5914
2017-07-21 17:00:00,13.6456,159.1307,39.1225,37.6873,147.2284,36.8871,60.1116,14.9829,136.8264,164.4317,11.5222,150.291,144.97799999999995,138.8268,173.4735
2017-07-21 18:00:00,13.6876,158.9807,36.271,39.4476,149.4688,25.765,62.5121,14.3428,138.0267,156.4302,9.6819,131.1203,146.3782,136.4263,171.8732
2017-07-21 19:00:00,13.5196,155.0799,34.8557,37.9273,150.429,14.0827,67.6131,14.1827,136.8264,163.6316,10.8821,121.5125,144.7279,127.6246,172.3133
2017-07-21 20:00:00,13.5996,159.8308,35.8539,38.8075,146.2682,11.8423,65.1126,15.1429,139.2269,161.6312,18.4035,120.1372,138.7768,116.8226,171.07299999999995
2017-07-21 21:00:00,12.6054,161.2811,36.032,40.5678,145.6281,11.6022,67.413,14.8229,142.0274,175.6339,17.2033,124.439,141.4773,130.2251,180.2748
2017-07-21 22:00:00,9.5058,156.1801,35.6339,38.0874,144.6679,11.5622,67.313,14.8229,143.6277,157.6304,18.5636,123.4838,135.4761,120.0232,176.43400000000003
2017-07-21 23:00:00,7.8355,149.5789,36.115,40.5678,148.5087,11.6022,68.3132,15.643,142.4275,92.0178,17.6834,121.4504,138.8768,107.6208,175.1938
2017-07-22 00:00:00,6.6363,148.5287,32.7433,39.9277,145.308,11.5622,67.513,14.6628,141.2273,89.6173,16.9633,117.7437,131.7754,107.6208,167.0722
2017-07-22 01:00:00,6.8843,150.7291,33.4134,40.1678,142.4275,12.0423,67.113,15.303,140.8272,90.8175,18.3235,117.2846,130.0251,105.6204,165.5919
2017-07-22 02:00:00,6.5493,135.5762,32.9874,40.7279,139.2269,11.7223,67.8131,14.5028,140.4271,95.2184,17.1233,117.2746,125.5742,104.6202,158.3906
2017-07-22 03:00:00,6.3992,148.3786,32.6843,40.8879,140.1871,11.6422,68.3132,14.6628,140.4271,91.6177,17.0433,116.6155,120.4232,105.8204,160.711
2017-07-22 04:00:00,6.8263,134.0759,33.7315,40.7279,141.1472,11.6422,69.2133,14.9829,141.6273,88.8171,18.2435,115.2753,115.4723,113.822,146.4683
2017-07-22 05:00:00,5.9301,131.6254,34.5547,39.9277,140.8272,11.6022,68.7133,14.9829,141.6273,92.0178,16.1631,116.0594,123.6239,116.0224,141.6673
2017-07-22 06:00:00,5.5931,126.2744,36.215,40.0877,144.6679,20.44400000000001,68.2132,14.6628,140.8272,134.826,16.9633,125.1862,117.7227,149.2288,144.5079
2017-07-22 07:00:00,6.9063,130.6752,34.2046,40.0077,144.0278,31.206,65.9127,14.0227,136.4263,183.6354,11.5222,116.6325,124.324,144.4279,145.7881
2017-07-22 08:00:00,11.1802,130.5752,35.0568,39.4476,154.9099,33.6065,60.4117,14.1827,136.0262,165.2319,8.7217,122.5977,122.1236,138.6267,147.2684
2017-07-22 09:00:00,12.0703,134.67600000000002,33.5725,40.8079,162.5914,32.7663,62.212,14.0427,140.4271,147.2284,10.0819,123.3438,123.8739,137.2265,148.9887
2017-07-22 10:00:00,13.1085,140.4271,35.6349,39.6876,177.3142,32.5663,67.613,14.5028,142.4275,138.4267,10.242,125.6523,129.475,136.8264,142.7476
2017-07-22 11:00:00,14.5668,146.7783,35.9299,39.5276,178.9145,33.9665,70.8137,16.7432,141.6273,132.4256,9.6819,124.6471,127.4246,128.2247,158.3106
2017-07-22 12:00:00,15.0429,141.0272,34.7737,39.2076,182.1151,34.8467,72.514,14.9829,140.4271,134.0259,10.0019,126.0813,132.5756,127.6246,160.2709
2017-07-22 13:00:00,15.7401,157.4804,36.255,39.4476,181.475,37.4072,72.514,14.0227,140.02700000000002,136.8264,11.2822,128.8138,139.6269,126.2244,168.9126
2017-07-22 14:00:00,13.2065,156.6302,34.9628,37.2872,153.3096,37.0071,78.5152,14.1827,139.6269,138.8268,9.7619,125.9723,144.1778,126.0243,172.7533
2017-07-22 15:00:00,12.2744,152.6795,35.1028,37.2872,143.3877,37.7673,79.5153,14.3428,140.02700000000002,158.0305,9.8419,122.6347,139.2769,127.8247,168.4725
2017-07-22 16:00:00,12.5094,148.6287,34.9257,39.2876,147.8685,38.7275,76.9148,14.3428,139.6269,162.4313,10.9621,121.1284,140.3271,121.8235,165.71200000000005
2017-07-22 17:00:00,11.9103,151.2292,36.176,38.3274,147.8685,37.6473,75.3145,14.8229,139.6269,164.8318,9.6819,118.5269,140.077,120.6233,164.6318
2017-07-22 18:00:00,9.3938,149.0287,35.4428,39.5276,147.5485,22.4443,78.3151,14.5028,139.2269,164.8318,10.162,114.6301,140.5271,123.4238,168.3925
2017-07-22 19:00:00,7.3424,163.8816,35.8409,40.2478,150.7491,11.2022,81.6158,14.6628,138.8268,167.2323,11.6022,116.8646,144.4279,118.6229,177.5943
2017-07-22 20:00:00,9.2468,153.3796,35.3678,40.0077,152.9895,11.4822,86.1166,14.6628,141.6273,160.83100000000005,17.1233,116.7895,143.4777,126.6244,176.7941
2017-07-22 21:00:00,7.9665,162.8314,36.7351,40.0877,150.7491,11.6022,84.3163,14.8229,142.8276,179.6347,18.1635,119.7521,148.1786,129.2249,178.3144
2017-07-22 22:00:00,6.5773,157.4804,34.6247,40.0877,148.8287,11.5622,82.2159,14.6628,143.6277,166.032,17.7634,118.6979,148.6287,115.4223,166.8722
2017-07-22 23:00:00,6.0952,161.5812,36.275,39.0475,146.5883,11.5622,85.1164,14.8429,143.2276,89.6173,17.1233,115.7303,138.5267,103.82,171.07299999999995
2017-07-23 00:00:00,6.9463,141.7273,35.9409,39.2876,147.2284,11.6022,82.616,14.6628,144.828,87.6169,18.7236,113.0898,142.2274,110.4213,157.9105
2017-07-23 01:00:00,6.1672,150.0289,33.7985,41.0479,149.1488,11.6422,82.2159,14.9829,143.2276,88.4171,17.2833,113.817,138.3267,111.2215,154.9099
2017-07-23 02:00:00,6.2162,132.4256,32.9704,40.0877,149.1488,11.6822,81.6158,14.8229,144.828,87.6169,16.7232,114.289,130.1751,107.4207,155.9501
2017-07-23 03:00:00,6.5202,138.0266,33.9495,39.9277,147.2284,11.6022,81.5157,14.6628,143.2276,89.2172,18.4035,114.3721,124.0239,108.2209,150.22899999999996
2017-07-23 04:00:00,5.8641,124.074,34.9157,40.9679,144.6679,11.6422,81.3157,14.6628,143.6277,89.6173,16.6432,114.6731,118.3728,110.8214,154.6298
2017-07-23 05:00:00,5.7131,136.9764,33.1024,39.6876,144.6679,12.1624,84.9164,14.8229,142.8276,92.0178,16.9633,115.5683,117.7227,111.2215,147.9085
2017-07-23 06:00:00,5.8931,127.0745,38.6785,40.3278,142.7476,11.5222,95.7185,14.6628,143.2276,140.8272,17.2833,112.3417,119.9231,131.8254,144.0678
2017-07-23 07:00:00,6.3272,138.2767,34.4276,45.3688,146.2682,11.3222,101.6196,14.3428,138.0267,182.4352,10.6421,108.741,121.8235,130.8253,141.4673
2017-07-23 08:00:00,6.4382,136.3763,35.2838,44.5686,151.0692,11.2022,94.6183,13.8827,136.8264,174.4337,10.0819,108.661,115.6723,122.0235,150.149
2017-07-23 09:00:00,7.3524,142.9776,34.3256,39.0475,155.2299,11.1622,91.1176,13.8627,137.6266,168.0324,9.4418,115.3093,125.9243,120.8233,138.7468
2017-07-23 10:00:00,10.463,140.6271,35.8579,42.7283,160.0309,11.1221,89.4173,14.0227,136.8264,158.4306,9.5218,122.7037,124.9741,119.023,146.7083
2017-07-23 11:00:00,13.5686,139.877,34.8617,51.1299,169.9528,11.1622,88.21700000000001,14.3428,136.8264,139.6269,10.562,127.8207,129.8251,116.4225,146.4283
2017-07-23 12:00:00,13.6106,152.1293,35.7979,52.5701,165.4719,11.2822,89.0172,14.3428,138.0267,137.6266,9.9219,120.0322,139.92700000000002,123.4238,159.1107
2017-07-23 13:00:00,13.3056,140.4271,35.1838,51.0499,156.8303,11.2822,90.4174,14.1827,139.2269,147.2284,9.5218,114.8371,135.2761,124.0239,165.3919
2017-07-23 14:00:00,12.5394,160.0309,36.434,58.4113,155.8701,11.2422,90.6175,14.8229,139.6269,159.6308,10.562,123.2518,135.7262,122.8237,173.1934
2017-07-23 15:00:00,13.9917,163.2315,35.4629,57.6111,165.792,11.2422,86.9168,15.463,137.2265,152.4294,11.4422,121.5195,143.1276,124.224,169.0326
2017-07-23 16:00:00,8.3186,155.2299,36.328,56.89100000000001,167.3923,11.5622,85.1164,15.623,138.8268,138.8268,9.8419,121.7105,151.3292,116.8226,172.9134
