date,Rat_education_Kathryn,Rat_education_Theo,Rat_public_Kimber,Rat_office_Jamal,Rat_education_Lee,Rat_education_Kandice,Rat_office_Adele,Rat_office_Lora,Rat_public_Sharron,Rat_public_Joann,Rat_education_Calvin,Rat_public_Allie,Rat_public_Leo,Rat_public_Mark,Rat_assembly_Ezequiel
2017-11-13 10:00:00,733.87,457.19,156.64,1221.36,429.57,102.35,861.2,976.23,48.72,15.05,52.92,11.14,8.91,8.83,44.88
2017-11-13 11:00:00,706.54,456.35,130.73,1190.61,411.18,101.3,832.93,936.87,50.18,17.81,54.01,12.23,8.72,7.65,62.37
2017-11-13 12:00:00,659.67,413.54,55.7,1141.28,375.69,97.83,767.68,870.89,48.68,18.56,59.99,12.97,11.03,6.93,79.46
2017-11-13 13:00:00,638.23,389.61,37.45,1067.48,376.32,95.0,713.48,838.8,50.61,18.58,60.46,12.39,9.86,5.8,76.22
2017-11-13 14:00:00,622.51,375.12,51.35,1064.76,376.95,93.66,691.75,830.38,48.89,19.13,59.68,10.89,8.62,6.02,68.77
2017-11-13 15:00:00,625.9,388.22,62.15,1050.06,411.87,92.89,673.7,830.31,46.86,19.35,60.44,10.86,9.33,5.89,64.68
2017-11-13 16:00:00,657.42,397.64,70.0,1043.51,488.13,91.75,648.04,818.5,46.71,19.14,61.35,12.79,10.0,5.8,88.06
2017-11-13 17:00:00,740.82,438.9,101.56,1024.33,567.48,93.07,650.97,804.85,44.08,19.4,54.9,11.97,9.42,7.31,95.77
2017-11-13 18:00:00,732.69,448.78,109.88,1017.2,538.47,129.22,645.96,762.14,47.14,20.08,56.27,10.82,10.07,13.23,98.42
2017-11-13 19:00:00,686.89,407.87,111.9,401.97,521.64,138.68,518.27,325.76,50.9,20.11,52.79,11.21,10.69,15.17,89.14
2017-11-13 20:00:00,661.65,366.22,113.05,348.06,531.63,175.5,487.32,264.08,50.99,20.02,52.61,10.84,9.96,14.43,91.02
2017-11-13 21:00:00,476.43,370.58,110.44,338.65,428.19,175.82,459.04,249.0,50.32,21.01,52.68,10.62,9.75,15.15,87.9
2017-11-13 22:00:00,332.41,357.84,112.56,332.65,336.39,135.72,447.82,243.76,49.69,19.99,52.66,5.4,9.93,15.27,84.61
2017-11-13 23:00:00,305.34,324.66,100.97,331.1,321.54,107.02,455.07,220.33,50.04,12.66,52.53,5.13,10.29,15.76,83.4
2017-11-14 00:00:00,277.18,272.16,100.3,338.98,298.89,107.12,476.84,251.3,51.87,11.94,52.59,5.06,9.99,16.67,84.65
2017-11-14 01:00:00,269.31,9.69,16.55,86.36,216.27,108.11,465.08,221.57,50.18,12.03,52.66,5.26,9.86,15.89,84.32
2017-11-14 02:00:00,269.08,9.95,16.49,70.66,208.98,108.77,468.92,226.07,49.71,12.18,52.67,5.12,9.4,15.62,84.6
2017-11-14 03:00:00,268.84,9.52,15.72,70.86,199.83,107.07,471.2,222.92,50.15,11.85,52.81,5.2,9.49,15.91,84.68
2017-11-14 04:00:00,269.16,9.81,16.01,70.71,200.25,108.21,466.42,228.24,52.43,11.9,52.63,5.13,10.27,15.21,84.43
2017-11-14 05:00:00,268.47,9.53,15.89,79.59,213.45,108.39,585.64,255.2,53.09,11.94,52.6,5.16,10.64,14.68,87.89
2017-11-14 06:00:00,332.89,10.03,15.18,181.72,227.16,108.44,746.31,375.19,52.99,12.03,52.65,5.16,10.71,15.5,74.32
2017-11-14 07:00:00,630.66,9.19,13.86,253.49,247.89,106.2,776.57,719.71,53.01,11.93,52.63,5.19,11.26,13.38,69.53
2017-11-14 08:00:00,685.52,5.74,14.22,276.93,258.75,107.42,761.55,845.1,46.64,11.49,50.53,5.15,10.69,9.35,79.65
2017-11-14 09:00:00,742.07,5.12,13.81,297.32,277.35,108.68,820.31,901.97,45.68,11.21,53.92,5.15,9.57,7.57,66.39
2017-11-14 10:00:00,749.28,6.03,12.71,298.0,329.43,107.05,813.21,908.34,49.87,17.22,57.69,10.17,9.86,7.04,31.82
2017-11-14 11:00:00,720.13,5.59,12.18,294.4,341.94,103.13,798.62,895.57,55.56,19.82,57.06,10.31,10.05,6.56,31.51
2017-11-14 12:00:00,681.01,6.05,9.25,246.26,347.97,99.62,750.26,876.36,53.92,19.31,34.64,10.98,10.58,5.34,30.57
2017-11-14 13:00:00,669.94,5.27,6.6,227.7,369.78,98.01,703.49,842.35,54.0,19.24,45.41,10.02,10.11,4.43,79.27
2017-11-14 14:00:00,698.03,5.29,7.79,224.46,334.02,97.32,689.82,825.72,56.32,20.21,48.83,10.27,9.4,5.06,69.71
2017-11-14 15:00:00,703.15,6.61,7.44,218.66,325.47,98.66,695.46,845.31,56.63,19.3,58.26,10.34,10.13,5.75,67.11
2017-11-14 16:00:00,734.98,26.69,9.87,222.4,319.29,98.03,696.53,844.8,53.87,19.32,59.42,10.03,10.15,6.97,65.82
2017-11-14 17:00:00,759.66,77.59,11.66,241.31,327.3,99.3,704.98,826.55,51.21,19.78,56.27,10.46,12.11,9.04,63.15
2017-11-14 18:00:00,749.9,78.41,10.91,228.71,318.87,131.38,669.02,780.56,52.47,20.24,58.18,10.8,11.46,13.98,76.35
2017-11-14 19:00:00,691.44,93.97,12.22,90.65,254.46,140.95,544.88,309.99,55.32,20.58,54.05,11.2,12.58,13.55,98.27
2017-11-14 20:00:00,665.22,110.96,13.93,72.98,263.7,177.81,495.44,279.81,54.8,21.02,53.74,10.92,10.76,13.87,82.52
2017-11-14 21:00:00,477.94,110.5,12.52,73.11,229.65,179.24,504.08,262.34,54.95,20.55,53.23,9.52,11.41,13.9,77.21
2017-11-14 22:00:00,337.06,55.49,13.9,90.78,193.2,136.12,446.73,256.8,53.98,13.3,52.79,5.38,10.98,13.26,78.34
2017-11-14 23:00:00,299.61,5.97,14.92,78.3,187.38,107.25,475.82,236.92,53.66,13.06,53.11,5.11,10.96,14.17,87.34
2017-11-15 00:00:00,274.19,9.14,15.1,73.47,183.21,108.11,449.11,232.31,53.2,13.0,53.13,5.24,10.17,14.88,87.14
2017-11-15 01:00:00,269.55,262.29,107.69,330.58,259.95,108.42,489.52,229.21,53.57,13.02,53.3,5.19,11.48,16.54,97.4
2017-11-15 02:00:00,271.53,260.53,105.31,326.31,259.95,109.33,460.59,235.49,52.84,13.09,53.34,5.25,10.48,16.15,100.97
2017-11-15 03:00:00,270.51,267.19,104.14,339.54,258.96,109.81,488.66,237.93,53.64,13.28,53.08,5.19,10.32,16.81,99.52
2017-11-15 04:00:00,280.6,268.92,115.62,345.08,260.88,108.26,464.79,242.52,53.48,13.08,53.39,5.25,10.32,17.02,100.56
2017-11-15 05:00:00,276.0,345.53,132.03,330.77,276.57,108.89,579.22,256.78,53.29,13.06,53.06,5.13,10.35,17.38,100.99
2017-11-15 06:00:00,344.64,406.73,160.0,755.87,353.04,109.72,772.35,391.85,53.6,13.18,53.31,5.2,10.68,17.9,89.2
2017-11-15 07:00:00,630.38,399.87,208.7,1126.99,474.09,108.39,784.46,740.67,53.41,12.92,52.35,5.09,11.6,16.22,86.44
2017-11-15 08:00:00,686.54,458.74,217.13,1120.26,399.3,113.57,765.68,843.65,47.76,12.18,49.14,4.97,11.25,11.41,85.75
2017-11-15 09:00:00,720.67,465.88,186.72,1126.74,375.75,108.34,771.64,874.74,48.1,12.09,50.73,4.59,11.35,10.47,85.02
2017-11-15 10:00:00,692.15,457.12,159.93,1101.39,354.57,105.06,726.97,831.17,49.24,16.95,50.92,8.28,10.24,9.03,83.24
2017-11-15 11:00:00,684.26,438.25,100.24,1054.85,292.35,102.94,713.13,748.46,48.74,19.57,51.57,10.04,10.76,6.21,80.53
2017-11-15 12:00:00,665.34,417.83,65.39,1036.13,328.62,95.69,682.11,720.95,45.86,19.24,51.43,10.21,10.44,5.82,79.41
2017-11-15 13:00:00,698.41,429.48,78.32,1065.98,355.92,90.1,656.71,698.87,46.5,18.85,32.59,10.03,11.64,5.72,78.49
2017-11-15 14:00:00,669.79,401.35,55.37,1038.68,329.46,90.82,643.79,686.97,44.95,18.49,17.69,10.16,11.37,5.81,76.79
2017-11-15 15:00:00,643.62,412.29,124.72,1017.2,413.82,91.77,605.63,675.3,44.97,18.28,22.2,9.99,10.77,5.77,73.38
2017-11-15 16:00:00,682.8,412.94,109.85,1020.02,456.6,92.3,601.52,673.67,44.82,18.9,23.94,10.3,10.82,5.86,74.16
2017-11-15 17:00:00,724.14,470.82,117.72,1035.5,488.04,95.63,606.51,669.6,45.73,19.64,25.08,10.75,10.62,8.65,55.4
2017-11-15 18:00:00,719.29,456.6,116.16,1002.83,552.39,130.46,592.09,635.1,47.59,20.24,25.86,10.46,11.49,12.1,45.29
2017-11-15 19:00:00,662.97,423.12,115.53,396.09,542.4,139.94,491.16,288.27,50.23,20.52,17.21,10.8,12.54,12.27,36.62
2017-11-15 20:00:00,639.47,380.94,116.35,345.53,448.92,173.09,444.81,254.8,50.46,20.39,17.14,10.62,11.96,12.56,34.73
2017-11-15 21:00:00,471.83,373.74,113.11,329.68,396.03,175.72,400.6,240.89,49.56,20.77,17.22,10.49,11.13,12.71,28.59
2017-11-15 22:00:00,334.03,354.92,104.59,321.61,314.43,132.88,414.53,235.48,49.75,14.41,17.04,6.03,12.16,13.09,39.71
2017-11-15 23:00:00,308.73,324.06,93.04,322.73,296.73,21.15,389.29,213.68,49.17,13.01,16.98,5.85,11.41,12.95,43.73
2017-11-16 00:00:00,293.42,318.33,88.59,316.98,272.28,21.79,401.36,222.28,49.15,12.97,17.21,5.85,11.63,14.01,42.12
2017-11-16 01:00:00,278.87,254.33,90.85,316.84,268.62,23.2,384.22,207.05,49.12,12.96,17.12,5.92,10.51,13.71,42.2
2017-11-16 02:00:00,275.69,243.48,91.77,314.69,273.09,22.74,418.67,209.73,49.55,13.04,17.78,5.81,10.61,14.19,30.42
2017-11-16 03:00:00,271.78,249.46,93.16,315.82,274.23,23.44,395.1,209.25,48.98,12.98,17.11,5.83,9.81,13.28,30.48
2017-11-16 04:00:00,267.46,251.68,98.25,318.8,272.88,24.62,413.79,215.1,49.37,13.06,17.24,5.78,9.77,13.98,30.35
2017-11-16 05:00:00,269.94,314.28,105.01,310.95,292.08,24.5,448.29,233.15,48.91,13.05,16.94,5.84,10.63,13.97,30.89
2017-11-16 06:00:00,327.4,392.32,161.21,627.78,340.38,26.6,631.4,314.7,48.58,13.12,17.05,5.76,10.78,13.6,33.71
2017-11-16 07:00:00,607.92,396.4,161.28,955.15,471.3,22.92,668.71,521.13,49.35,12.8,17.01,5.73,12.03,13.49,30.24
2017-11-16 08:00:00,689.48,449.17,176.45,1017.48,400.26,27.02,663.16,696.75,46.11,12.0,11.46,5.51,10.3,9.07,29.14
2017-11-16 09:00:00,702.23,442.78,174.14,1017.97,373.71,22.28,681.07,752.36,46.66,11.59,12.45,5.24,11.1,8.23,16.46
2017-11-16 10:00:00,702.7,444.7,108.73,1003.39,327.66,21.98,638.91,710.54,48.37,14.58,13.26,9.66,10.37,6.17,12.08
2017-11-16 11:00:00,671.95,446.27,163.96,1016.25,427.83,16.91,631.07,679.59,48.2,18.27,12.64,9.99,9.72,5.81,14.34
2017-11-16 12:00:00,661.54,401.44,46.2,1010.79,420.54,13.96,598.24,678.25,47.55,18.72,13.63,10.45,9.91,4.7,15.97
2017-11-16 13:00:00,665.15,406.28,90.84,994.6,431.97,13.6,578.07,666.53,48.03,19.61,13.83,10.67,9.76,4.45,17.43
2017-11-16 14:00:00,677.71,382.68,138.25,964.33,446.31,13.11,567.27,668.53,46.06,19.73,15.84,10.08,9.91,4.51,17.49
2017-11-16 15:00:00,675.17,400.42,64.25,953.86,425.52,14.0,555.49,680.2,45.53,19.46,17.23,10.35,10.48,4.58,17.22
2017-11-16 16:00:00,682.6,411.88,94.03,950.19,488.31,13.41,538.07,675.78,44.97,19.08,17.22,10.03,9.75,4.67,17.27
2017-11-16 17:00:00,727.42,387.93,142.16,938.87,546.66,15.02,540.62,666.15,43.59,19.04,17.12,9.99,10.26,4.89,34.89
2017-11-16 18:00:00,717.51,428.68,170.91,908.19,608.88,51.98,535.57,667.38,46.55,19.84,18.21,9.92,11.21,9.76,79.18
2017-11-16 19:00:00,671.5,411.24,165.35,412.99,519.33,62.05,453.29,322.94,50.94,19.14,18.12,10.63,12.21,11.36,78.93
2017-11-16 20:00:00,655.43,378.2,118.4,358.94,415.26,99.04,437.9,273.65,51.04,19.64,18.28,10.81,12.38,13.02,72.56
2017-11-16 21:00:00,482.38,376.79,110.67,339.28,415.53,101.05,423.35,269.06,50.72,19.34,18.13,9.74,12.2,13.03,69.67
2017-11-16 22:00:00,335.27,371.05,107.83,346.92,329.01,58.26,404.76,261.25,49.8,13.35,17.89,5.65,11.87,12.98,71.33
2017-11-16 23:00:00,306.6,333.27,95.79,351.74,304.41,29.39,410.84,239.78,49.6,12.76,18.14,5.06,10.77,12.58,78.36
2017-11-17 00:00:00,285.97,325.9,93.07,346.81,276.48,25.87,414.68,243.92,49.06,12.86,18.01,5.02,10.32,13.71,78.0
2017-11-17 01:00:00,268.9,257.08,94.89,327.83,258.96,25.96,421.14,228.36,49.45,12.88,18.15,5.17,10.19,13.01,73.35
2017-11-17 02:00:00,270.76,254.7,94.72,325.96,260.91,27.65,418.63,222.89,48.92,12.89,18.15,5.14,9.76,14.13,71.95
2017-11-17 03:00:00,267.08,258.11,94.65,328.2,264.72,28.26,435.35,232.06,50.13,12.83,18.21,5.11,9.98,13.51,73.29
2017-11-17 04:00:00,266.54,257.29,95.7,341.1,263.7,28.22,422.96,234.53,49.32,12.77,18.11,5.16,9.25,14.06,73.61
2017-11-17 05:00:00,268.03,331.85,99.85,332.63,271.86,28.81,501.73,250.38,49.73,12.91,18.1,5.06,9.91,14.37,75.36
2017-11-17 06:00:00,335.26,410.22,113.75,671.54,347.82,30.32,644.61,348.06,50.32,12.9,18.17,5.14,11.14,14.18,72.08
2017-11-17 07:00:00,648.11,396.38,156.57,1020.3,494.91,28.13,675.76,558.93,49.56,12.73,17.8,5.08,11.21,14.27,67.5
2017-11-17 08:00:00,710.61,445.87,169.45,1026.13,415.35,29.36,676.25,765.72,45.83,11.64,13.15,4.9,9.34,9.64,65.78
2017-11-17 09:00:00,731.84,453.87,180.01,999.84,395.28,26.72,678.72,839.53,47.9,11.6,13.66,4.65,9.56,7.96,52.07
2017-11-17 10:00:00,732.2,412.21,94.48,994.29,350.22,24.56,652.73,805.66,51.81,18.25,13.66,8.99,9.6,6.28,50.09
2017-11-17 11:00:00,698.76,403.42,70.15,969.27,339.48,22.57,635.61,743.41,51.16,19.08,13.69,10.07,9.65,5.14,52.88
2017-11-17 12:00:00,680.24,384.51,94.47,966.95,340.32,21.48,615.83,707.08,54.6,18.93,15.14,10.01,8.54,4.42,46.93
2017-11-17 13:00:00,678.2,398.5,75.57,975.35,333.33,18.6,612.64,687.77,54.53,19.34,14.37,10.02,8.74,4.54,36.15
2017-11-17 14:00:00,673.76,399.23,42.73,839.19,338.01,12.15,582.26,691.4,52.64,18.56,15.03,9.6,8.83,4.53,37.85
2017-11-17 15:00:00,688.7,388.8,75.04,794.7,418.02,14.83,561.28,682.97,50.41,18.83,14.71,9.2,8.96,4.46,36.62
2017-11-17 16:00:00,730.85,389.7,84.07,798.49,457.92,16.05,555.13,687.72,49.2,19.27,11.93,9.15,9.25,4.52,37.68
2017-11-17 17:00:00,761.56,404.46,101.95,833.6,477.06,15.66,565.41,674.78,46.08,19.51,12.16,10.3,8.85,4.79,57.76
2017-11-17 18:00:00,742.4,437.66,113.32,854.21,537.33,54.63,557.99,648.34,47.49,17.77,16.83,8.29,9.84,12.04,71.65
2017-11-17 19:00:00,691.57,403.87,105.79,341.99,533.73,59.25,468.63,309.38,51.02,13.01,17.37,5.43,10.49,12.35,69.71
2017-11-17 20:00:00,667.67,372.52,96.67,326.72,418.83,94.79,409.98,264.42,51.21,13.17,17.25,5.48,11.37,13.02,67.56
2017-11-17 21:00:00,504.11,375.66,96.84,316.44,392.55,98.1,415.74,258.85,51.42,13.18,17.24,5.44,10.9,13.56,58.45
2017-11-17 22:00:00,417.16,356.63,97.05,307.91,316.8,55.87,380.73,261.01,51.0,13.21,17.28,5.48,11.28,11.61,67.19
2017-11-17 23:00:00,395.44,285.8,97.75,290.96,283.53,26.08,409.34,263.99,51.18,13.3,17.29,5.49,9.78,14.15,71.53
2017-11-18 00:00:00,373.34,248.96,96.51,288.28,250.35,27.45,401.23,297.33,50.36,13.31,17.15,5.47,10.3,13.82,71.46
2017-11-18 01:00:00,332.33,250.38,98.27,289.9,244.05,28.43,425.82,261.17,50.74,13.39,17.34,5.84,9.61,14.07,71.8
2017-11-18 02:00:00,353.79,250.13,99.1,296.32,245.97,29.16,418.37,231.69,50.56,13.29,17.36,5.77,9.5,14.07,71.62
2017-11-18 03:00:00,355.03,252.87,102.22,299.57,244.8,29.77,418.91,228.64,51.14,13.47,17.12,5.76,9.43,14.26,71.0
2017-11-18 04:00:00,355.51,257.52,99.51,293.23,246.24,30.43,415.82,230.59,50.9,13.41,17.19,5.77,9.48,14.67,71.02
2017-11-18 05:00:00,355.29,267.78,97.99,290.88,271.59,29.77,459.55,249.97,51.28,13.5,17.09,5.72,10.33,14.53,67.68
2017-11-18 06:00:00,402.18,341.5,98.5,301.72,281.88,30.73,470.4,251.24,51.75,13.4,17.27,5.79,10.33,14.73,61.01
2017-11-18 07:00:00,625.81,391.2,97.34,297.18,293.01,27.72,490.06,253.58,50.62,13.19,16.57,5.68,10.78,11.78,54.64
2017-11-18 08:00:00,657.2,396.98,103.5,289.66,344.34,26.12,473.94,256.36,46.19,12.16,12.09,5.57,11.15,8.49,51.26
2017-11-18 09:00:00,665.52,374.32,80.78,296.44,331.83,25.2,495.04,251.12,44.83,11.89,12.18,5.26,11.03,7.22,48.13
2017-11-18 10:00:00,636.55,381.19,47.72,295.06,305.67,22.03,486.21,249.93,44.49,16.73,12.8,9.77,12.45,4.57,46.69
2017-11-18 11:00:00,637.79,373.4,41.23,290.53,311.49,21.6,450.74,251.51,45.81,18.67,12.62,11.0,10.53,4.52,47.8
2017-11-18 12:00:00,593.82,363.59,22.12,299.9,290.64,17.96,446.36,239.7,46.15,18.74,12.75,10.79,9.18,4.46,39.97
2017-11-18 13:00:00,579.51,353.52,18.82,297.05,302.46,17.55,430.37,234.56,43.48,18.43,12.74,10.32,9.3,4.55,38.9
2017-11-18 14:00:00,574.37,366.89,37.74,293.27,369.78,16.83,425.48,238.8,43.67,18.05,12.66,10.33,8.68,4.48,40.32
2017-11-18 15:00:00,596.61,374.42,72.93,293.29,392.64,13.76,411.89,245.24,43.02,18.29,12.71,10.29,8.38,4.55,40.52
2017-11-18 16:00:00,626.22,336.07,78.08,298.09,405.63,16.22,438.59,232.51,43.97,18.26,12.68,10.33,8.4,5.63,41.67
2017-11-18 17:00:00,653.5,270.54,85.16,293.08,418.65,16.06,437.35,230.93,45.73,18.43,13.61,10.41,9.35,7.34,55.45
2017-11-18 18:00:00,646.4,262.87,87.03,290.56,409.62,48.85,433.42,230.1,50.64,16.71,53.27,8.66,12.1,11.49,61.89
2017-11-18 19:00:00,601.03,274.78,87.19,292.1,390.45,56.2,387.25,233.53,50.65,12.83,53.61,5.1,14.6,10.6,58.62
2017-11-18 20:00:00,429.57,283.92,86.39,293.8,375.63,90.8,386.94,226.98,48.42,12.89,53.63,4.95,13.51,11.01,56.09
2017-11-18 21:00:00,359.94,286.79,86.94,294.52,340.71,93.26,373.67,224.01,47.77,12.85,53.61,5.01,12.89,11.37,54.44
2017-11-18 22:00:00,294.64,286.13,86.46,302.69,300.09,49.38,402.89,226.3,47.41,12.9,53.6,5.0,12.74,11.14,51.76
2017-11-18 23:00:00,272.99,251.28,85.86,300.09,294.15,17.42,365.15,224.89,47.32,12.88,53.78,5.38,11.63,10.93,54.07
2017-11-19 00:00:00,273.48,244.75,85.73,301.96,297.21,18.58,398.49,274.22,50.21,13.03,53.83,6.8,12.03,11.23,53.03
2017-11-19 01:00:00,270.53,238.6,85.23,301.78,281.31,17.44,375.79,231.71,48.61,12.92,53.78,6.77,11.01,11.05,47.94
2017-11-19 02:00:00,269.38,239.4,85.48,299.98,274.59,16.85,392.9,207.93,47.06,12.99,53.92,5.17,11.54,11.16,45.73
2017-11-19 03:00:00,268.59,235.51,86.71,299.65,288.72,17.85,376.58,212.51,48.02,12.91,53.81,5.11,11.57,11.17,44.63
2017-11-19 04:00:00,270.2,238.69,86.32,299.49,298.68,16.55,409.17,217.9,46.64,12.97,53.68,5.06,11.71,11.2,47.29
2017-11-19 05:00:00,267.41,237.62,94.74,298.55,294.54,17.32,385.7,241.23,46.92,12.91,53.76,5.13,11.11,11.48,45.85
2017-11-19 06:00:00,304.64,250.23,137.82,304.7,311.37,21.26,445.32,243.61,48.79,13.09,53.49,5.05,12.0,11.33,50.31
2017-11-19 07:00:00,499.33,260.98,183.68,317.21,364.41,20.86,420.6,244.98,49.94,13.24,52.97,5.13,12.08,10.28,52.19
2017-11-19 08:00:00,625.12,251.98,200.0,329.2,345.69,21.77,468.05,247.34,43.04,12.2,48.64,4.97,12.36,7.15,52.49
2017-11-19 09:00:00,633.69,243.01,121.4,307.91,346.11,19.69,432.62,246.94,42.1,11.92,47.86,4.57,8.8,6.17,50.02
2017-11-19 10:00:00,562.99,225.41,109.17,312.25,294.6,19.18,439.84,234.02,42.33,11.72,47.75,4.68,9.04,5.28,49.53
2017-11-19 11:00:00,569.67,221.42,126.24,309.5,289.74,21.15,404.61,237.17,42.54,11.98,47.9,4.87,9.33,4.83,49.81
2017-11-19 12:00:00,541.06,213.75,78.75,327.0,350.91,18.26,422.71,236.87,41.88,11.96,47.89,4.81,11.41,4.4,49.32
2017-11-19 13:00:00,527.5,210.3,32.77,309.67,308.19,19.0,397.19,238.68,42.03,12.95,48.05,8.02,12.29,4.48,50.85
2017-11-19 14:00:00,515.92,209.01,30.31,315.24,337.02,18.76,423.39,241.33,42.66,18.23,48.01,9.44,10.48,4.43,51.45
2017-11-19 15:00:00,540.0,228.5,71.66,319.02,306.24,18.77,382.53,241.85,43.18,18.56,47.96,9.98,8.99,4.53,50.48
2017-11-19 16:00:00,578.68,249.84,75.68,335.07,333.63,20.76,415.42,235.87,42.69,18.79,47.91,9.27,9.89,5.93,52.33
2017-11-19 17:00:00,650.85,259.65,94.62,318.71,358.17,22.91,423.22,235.31,43.47,19.08,47.9,9.88,10.71,7.88,54.06
2017-11-19 18:00:00,655.26,262.56,96.8,315.47,345.33,57.08,476.78,244.99,47.35,12.64,52.47,5.45,12.01,12.37,56.08
2017-11-19 19:00:00,626.83,298.31,99.39,316.3,331.14,62.25,407.02,233.86,50.41,12.64,53.06,5.39,13.74,12.85,46.56
2017-11-19 20:00:00,455.41,289.29,100.49,310.41,295.26,97.03,442.1,238.92,51.14,12.81,52.92,5.33,11.39,13.76,53.25
2017-11-19 21:00:00,381.64,299.64,99.59,312.67,285.09,100.01,412.77,236.36,50.14,12.8,52.81,5.27,11.4,12.8,56.4
2017-11-19 22:00:00,329.49,299.25,98.52,323.07,256.02,60.48,462.11,232.31,50.07,12.8,53.05,5.3,10.93,13.4,58.32
2017-11-19 23:00:00,307.99,265.99,100.16,326.5,250.29,27.94,415.65,239.58,50.42,12.83,53.21,5.32,10.85,13.16,49.55
2017-11-20 00:00:00,274.36,271.41,100.77,302.77,251.07,30.25,456.32,290.04,49.28,12.82,53.55,5.29,10.21,13.53,51.14
2017-11-20 01:00:00,274.48,262.98,99.06,305.73,250.35,30.37,410.74,224.69,50.47,12.98,53.5,5.36,9.64,13.81,55.23
2017-11-20 02:00:00,278.54,260.97,100.1,318.76,249.36,31.13,466.07,231.51,49.03,13.09,53.44,5.32,8.5,13.65,56.84
2017-11-20 03:00:00,275.04,260.08,100.97,295.1,250.38,29.65,413.17,228.22,49.88,12.97,53.47,5.41,8.49,12.74,57.22
2017-11-20 04:00:00,276.17,259.74,103.33,325.24,251.34,29.92,450.46,232.12,49.49,12.97,53.38,5.33,9.33,13.62,59.34
2017-11-20 05:00:00,273.37,335.87,109.87,328.17,262.86,31.56,509.8,252.59,49.75,12.91,53.3,5.29,10.23,13.71,61.21
2017-11-20 06:00:00,340.52,417.98,132.16,836.56,340.11,31.83,727.18,364.34,49.96,13.14,52.89,5.3,12.03,14.65,58.86
2017-11-20 07:00:00,632.69,394.67,154.26,1023.73,486.48,28.01,758.56,684.82,50.95,12.96,52.91,5.29,11.48,13.72,57.98
2017-11-20 08:00:00,699.49,463.83,199.25,1043.38,405.09,31.27,742.37,829.56,48.19,11.95,48.32,5.09,12.17,9.48,58.4
2017-11-20 09:00:00,730.29,472.82,183.48,1046.22,395.52,29.92,751.53,843.58,49.23,11.87,48.88,4.85,10.42,8.77,48.11
2017-11-20 10:00:00,717.91,449.79,125.33,1046.86,345.06,29.42,702.98,758.01,50.37,15.73,48.95,8.55,9.28,7.11,20.12
2017-11-20 11:00:00,688.33,426.22,81.39,1013.39,324.69,28.13,687.06,707.03,50.64,18.37,49.96,9.6,9.27,5.88,25.83
2017-11-20 12:00:00,665.25,416.44,46.89,986.33,308.01,23.3,664.95,693.6,54.56,19.06,50.33,9.85,10.05,4.5,26.27
2017-11-20 13:00:00,648.93,393.17,57.06,944.66,316.38,23.22,652.5,686.55,57.72,19.72,52.24,9.85,10.41,4.51,25.99
2017-11-20 14:00:00,643.18,360.05,56.31,932.97,328.83,16.69,631.44,698.14,59.89,18.98,54.4,9.79,9.68,4.45,26.38
2017-11-20 15:00:00,656.25,355.46,71.57,939.05,386.01,17.07,606.18,679.05,53.79,18.46,53.15,9.38,9.92,4.51,23.6
2017-11-20 16:00:00,681.21,357.19,85.13,931.33,473.61,18.99,580.1,659.81,53.86,18.77,52.77,9.42,9.98,4.51,38.81
2017-11-20 17:00:00,721.6,360.35,113.04,917.14,480.3,19.08,588.1,648.89,52.93,18.79,51.18,9.83,10.27,5.8,43.79
2017-11-20 18:00:00,707.63,414.85,126.82,910.99,531.72,55.73,588.78,629.39,51.45,19.75,53.24,10.14,11.33,10.8,48.49
2017-11-20 19:00:00,654.62,397.53,125.67,393.31,527.49,63.67,490.95,300.62,52.81,19.83,52.97,10.64,11.05,12.35,49.33
2017-11-20 20:00:00,623.52,387.08,132.78,346.63,414.93,96.26,445.04,255.0,52.62,20.02,52.97,10.02,10.94,12.8,43.85
2017-11-20 21:00:00,444.25,383.12,136.5,338.17,381.27,96.65,439.43,245.14,52.09,20.04,52.53,9.64,10.98,12.8,34.68
2017-11-20 22:00:00,313.65,380.85,126.64,319.13,300.45,56.04,404.1,233.92,52.97,13.54,52.73,5.79,11.01,14.84,41.24
2017-11-20 23:00:00,304.59,349.19,98.96,299.79,277.5,26.45,423.56,210.99,52.15,13.07,52.68,5.31,10.25,14.5,44.49
2017-11-21 00:00:00,280.52,343.34,99.5,296.69,258.66,26.73,417.68,229.26,51.86,13.03,52.81,5.33,9.54,13.95,44.8
2017-11-21 01:00:00,273.08,282.42,98.73,296.66,263.34,27.78,451.09,212.39,51.85,13.04,52.81,5.27,9.39,13.83,45.16
2017-11-21 02:00:00,274.47,280.15,97.2,307.36,263.46,29.0,425.61,212.93,52.19,13.07,53.03,5.31,9.23,13.91,44.69
2017-11-21 03:00:00,274.99,275.83,98.18,308.74,263.91,27.72,453.48,208.8,51.74,12.98,52.98,5.29,9.04,14.06,45.19
2017-11-21 04:00:00,272.3,283.14,98.78,300.86,263.01,29.34,426.19,213.42,52.59,13.04,52.89,5.33,9.34,14.12,45.38
2017-11-21 05:00:00,269.8,303.31,104.19,297.47,294.57,30.5,522.92,237.35,52.2,13.09,52.8,5.22,10.26,13.86,49.41
2017-11-21 06:00:00,342.98,352.64,172.53,669.2,353.07,29.41,664.75,327.92,52.81,13.03,52.59,5.29,11.37,14.67,35.84
